creative_id,campaign_id,creative_name,format,bitrate_kbps,duration_sec
CR-002574,CMP-977,CMP-977 Creative 2,VOD,7643,60
CR-002575,CMP-978,CMP-978 Creative 1,VOD,5579,30
CR-002576,CMP-978,CMP-978 Creative 2,Live,9542,60
CR-002577,CMP-979,CMP-979 Creative 1,Live,12916,15
CR-002578,CMP-979,CMP-979 Creative 2,VOD,8956,30
CR-002579,CMP-980,CMP-980 Creative 1,VOD,13381,15
CR-002580,CMP-980,CMP-980 Creative 2,Live,6755,30
CR-002581,CMP-981,CMP-981 Creative 1,Live,6045,60
CR-002582,CMP-981,CMP-981 Creative 2,VOD,8267,30
CR-002583,CMP-982,CMP-982 Creative 1,VOD,9899,30
CR-002584,CMP-982,CMP-982 Creative 2,Live,7034,15
CR-002585,CMP-983,CMP-983 Creative 1,Live,14395,60
CR-002586,CMP-983,CMP-983 Creative 2,VOD,7823,15
CR-002587,CMP-984,CMP-984 Creative 1,VOD,7688,30
CR-002588,CMP-984,CMP-984 Creative 2,Live,11961,60
CR-002589,CMP-985,CMP-985 Creative 1,Live,11730,15
CR-002590,CMP-985,CMP-985 Creative 2,VOD,13365,15
CR-002591,CMP-986,CMP-986 Creative 1,VOD,13990,30
CR-002592,CMP-986,CMP-986 Creative 2,Live,10084,30
CR-002593,CMP-987,CMP-987 Creative 1,Live,13731,15
CR-002594,CMP-987,CMP-987 Creative 2,VOD,12529,15
CR-002595,CMP-988,CMP-988 Creative 1,VOD,11186,60
CR-002596,CMP-988,CMP-988 Creative 2,Live,7245,60
CR-002597,CMP-989,CMP-989 Creative 1,Live,10809,15
CR-002598,CMP-989,CMP-989 Creative 2,VOD,11820,15
CR-002599,CMP-990,CMP-990 Creative 1,VOD,8217,30
CR-002600,CMP-990,CMP-990 Creative 2,Live,11764,60
CR-002601,CMP-991,CMP-991 Creative 1,Live,13919,60
CR-002602,CMP-991,CMP-991 Creative 2,VOD,6490,15
CR-002603,CMP-992,CMP-992 Creative 1,VOD,9557,30
CR-002604,CMP-992,CMP-992 Creative 2,Live,8728,60
CR-002605,CMP-993,CMP-993 Creative 1,Live,11810,60
CR-002606,CMP-993,CMP-993 Creative 2,VOD,12835,60
CR-002607,CMP-994,CMP-994 Creative 1,VOD,9682,15
CR-002608,CMP-994,CMP-994 Creative 2,Live,13614,30
CR-002609,CMP-995,CMP-995 Creative 1,Live,8261,30
CR-002610,CMP-995,CMP-995 Creative 2,VOD,12831,30
CR-002611,CMP-996,CMP-996 Creative 1,VOD,8280,30
CR-002612,CMP-996,CMP-996 Creative 2,Live,12370,15
CR-002613,CMP-997,CMP-997 Creative 1,Live,7437,60
CR-002614,CMP-997,CMP-997 Creative 2,VOD,8983,30
CR-002615,CMP-998,CMP-998 Creative 1,VOD,5783,60
CR-002616,CMP-998,CMP-998 Creative 2,Live,6039,15
CR-002617,CMP-999,CMP-999 Creative 1,Live,10656,60
CR-002618,CMP-999,CMP-999 Creative 2,VOD,12763,30
CR-002619,CMP-1000,CMP-1000 Creative 1,VOD,14138,15
CR-002620,CMP-1000,CMP-1000 Creative 2,Live,14149,60
CR-002621,CMP-1001,CMP-1001 Creative 1,Live,14115,15
CR-002622,CMP-1001,CMP-1001 Creative 2,VOD,6100,60
CR-002623,CMP-1002,CMP-1002 Creative 1,VOD,13828,30
CR-002624,CMP-1002,CMP-1002 Creative 2,Live,5245,15
CR-002625,CMP-1003,CMP-1003 Creative 1,Live,13362,30
CR-002626,CMP-1003,CMP-1003 Creative 2,VOD,13300,60
CR-002627,CMP-1004,CMP-1004 Creative 1,VOD,13978,15
CR-002628,CMP-1004,CMP-1004 Creative 2,Live,6455,30
CR-002629,CMP-1005,CMP-1005 Creative 1,Live,14473,60
CR-002630,CMP-1005,CMP-1005 Creative 2,VOD,5696,30
CR-002631,CMP-1006,CMP-1006 Creative 1,VOD,14196,15
CR-002632,CMP-1006,CMP-1006 Creative 2,Live,5416,30
CR-002633,CMP-1007,CMP-1007 Creative 1,Live,9538,60
CR-002634,CMP-1007,CMP-1007 Creative 2,VOD,5377,60
CR-002635,CMP-1008,CMP-1008 Creative 1,VOD,12054,60
CR-002636,CMP-1008,CMP-1008 Creative 2,Live,12789,60
CR-002637,CMP-1009,CMP-1009 Creative 1,Live,5336,60
CR-002638,CMP-1009,CMP-1009 Creative 2,VOD,11496,15
CR-002639,CMP-1010,CMP-1010 Creative 1,VOD,11014,30
CR-002640,CMP-1010,CMP-1010 Creative 2,Live,13989,60
CR-002641,CMP-1011,CMP-1011 Creative 1,Live,7116,60
CR-002642,CMP-1011,CMP-1011 Creative 2,VOD,5110,60
CR-002643,CMP-1012,CMP-1012 Creative 1,VOD,6842,60
CR-002644,CMP-1012,CMP-1012 Creative 2,Live,7764,15
CR-002645,CMP-1013,CMP-1013 Creative 1,Live,7554,15
CR-002646,CMP-1013,CMP-1013 Creative 2,VOD,7725,60
CR-002647,CMP-1014,CMP-1014 Creative 1,VOD,5105,15
CR-002648,CMP-1014,CMP-1014 Creative 2,Live,12681,15
CR-002649,CMP-1015,CMP-1015 Creative 1,Live,5307,30
CR-002650,CMP-1015,CMP-1015 Creative 2,VOD,11178,30
CR-002651,CMP-1016,CMP-1016 Creative 1,VOD,13238,15
CR-002652,CMP-1016,CMP-1016 Creative 2,Live,7801,30
CR-002653,CMP-1017,CMP-1017 Creative 1,Live,5036,30
CR-002654,CMP-1017,CMP-1017 Creative 2,VOD,13101,30
CR-002655,CMP-1018,CMP-1018 Creative 1,VOD,7419,30
CR-002656,CMP-1018,CMP-1018 Creative 2,Live,13117,30
CR-002657,CMP-1019,CMP-1019 Creative 1,Live,5757,60
CR-002658,CMP-1019,CMP-1019 Creative 2,VOD,10924,30
CR-002659,CMP-1020,CMP-1020 Creative 1,VOD,11280,30
CR-002660,CMP-1020,CMP-1020 Creative 2,Live,9100,30
CR-002661,CMP-1021,CMP-1021 Creative 1,Live,12431,30
CR-002662,CMP-1021,CMP-1021 Creative 2,VOD,8803,15
CR-002663,CMP-1022,CMP-1022 Creative 1,VOD,6952,30
CR-002664,CMP-1022,CMP-1022 Creative 2,Live,12800,15
CR-002665,CMP-1023,CMP-1023 Creative 1,Live,8469,15
CR-002666,CMP-1023,CMP-1023 Creative 2,VOD,10193,60
CR-002667,CMP-1024,CMP-1024 Creative 1,VOD,7900,60
CR-002668,CMP-1024,CMP-1024 Creative 2,Live,13108,30
CR-002669,CMP-1025,CMP-1025 Creative 1,Live,5704,15
CR-002670,CMP-1025,CMP-1025 Creative 2,VOD,13953,60
CR-002671,CMP-1026,CMP-1026 Creative 1,VOD,6873,30
CR-002672,CMP-1026,CMP-1026 Creative 2,Live,5450,60
CR-002673,CMP-1027,CMP-1027 Creative 1,Live,13787,60
CR-002674,CMP-1027,CMP-1027 Creative 2,VOD,11295,60
CR-002675,CMP-1028,CMP-1028 Creative 1,VOD,5629,60
CR-002676,CMP-1028,CMP-1028 Creative 2,Live,8195,60
CR-002677,CMP-1029,CMP-1029 Creative 1,Live,13928,30
CR-002678,CMP-1029,CMP-1029 Creative 2,VOD,7836,15
CR-002679,CMP-1030,CMP-1030 Creative 1,VOD,9168,15
CR-002680,CMP-1030,CMP-1030 Creative 2,Live,5755,15
CR-002681,CMP-1031,CMP-1031 Creative 1,Live,8635,15
CR-002682,CMP-1031,CMP-1031 Creative 2,VOD,11410,30
CR-002683,CMP-1032,CMP-1032 Creative 1,VOD,10689,60
CR-002684,CMP-1032,CMP-1032 Creative 2,Live,8579,15
CR-002685,CMP-1033,CMP-1033 Creative 1,Live,13992,30
CR-002686,CMP-1033,CMP-1033 Creative 2,VOD,14421,60
CR-002687,CMP-1034,CMP-1034 Creative 1,VOD,6309,30
CR-002688,CMP-1034,CMP-1034 Creative 2,Live,10946,60
CR-002689,CMP-1035,CMP-1035 Creative 1,Live,13697,60
CR-002690,CMP-1035,CMP-1035 Creative 2,VOD,11826,15
CR-002691,CMP-1036,CMP-1036 Creative 1,VOD,6615,60
CR-002692,CMP-1036,CMP-1036 Creative 2,Live,6292,30
CR-002693,CMP-1037,CMP-1037 Creative 1,Live,6150,30
CR-002694,CMP-1037,CMP-1037 Creative 2,VOD,14278,15
CR-002695,CMP-1038,CMP-1038 Creative 1,VOD,14494,60
CR-002696,CMP-1038,CMP-1038 Creative 2,Live,9910,30
CR-002697,CMP-1039,CMP-1039 Creative 1,Live,5063,30
CR-002698,CMP-1039,CMP-1039 Creative 2,VOD,7342,15
CR-002699,CMP-1040,CMP-1040 Creative 1,VOD,10872,30
CR-002700,CMP-1040,CMP-1040 Creative 2,Live,11192,15
CR-002701,CMP-1041,CMP-1041 Creative 1,Live,8703,30
CR-002702,CMP-1042,CMP-1042 Creative 1,VOD,6876,30
CR-002703,CMP-1043,CMP-1043 Creative 1,Live,7350,30
CR-002704,CMP-1044,CMP-1044 Creative 1,VOD,5299,60
CR-002705,CMP-1045,CMP-1045 Creative 1,Live,11244,30
CR-002706,CMP-1046,CMP-1046 Creative 1,VOD,12146,30
CR-002707,CMP-1047,CMP-1047 Creative 1,Live,8375,30
CR-002708,CMP-1048,CMP-1048 Creative 1,VOD,6130,30
CR-002709,CMP-1049,CMP-1049 Creative 1,Live,8812,30
CR-002710,CMP-1050,CMP-1050 Creative 1,VOD,5774,15
CR-002711,CMP-1051,CMP-1051 Creative 1,Live,5234,60
CR-002712,CMP-1052,CMP-1052 Creative 1,VOD,11003,30
CR-002713,CMP-1053,CMP-1053 Creative 1,Live,6558,30
CR-002714,CMP-1054,CMP-1054 Creative 1,VOD,7827,30
CR-002715,CMP-1055,CMP-1055 Creative 1,Live,5190,15
CR-002716,CMP-1056,CMP-1056 Creative 1,VOD,12941,30
CR-002717,CMP-1057,CMP-1057 Creative 1,Live,11192,30
CR-002718,CMP-1058,CMP-1058 Creative 1,VOD,8432,15
CR-002719,CMP-1059,CMP-1059 Creative 1,Live,11270,60
CR-002720,CMP-1060,CMP-1060 Creative 1,VOD,5192,15
CR-002721,CMP-1061,CMP-1061 Creative 1,Live,14141,60
CR-002722,CMP-1062,CMP-1062 Creative 1,VOD,12177,15
CR-002723,CMP-1063,CMP-1063 Creative 1,Live,8468,60
CR-002724,CMP-1064,CMP-1064 Creative 1,VOD,10489,30
CR-002725,CMP-1065,CMP-1065 Creative 1,Live,5091,60
CR-002726,CMP-1066,CMP-1066 Creative 1,VOD,13555,60
CR-002727,CMP-1067,CMP-1067 Creative 1,Live,6235,60
CR-002728,CMP-1068,CMP-1068 Creative 1,VOD,6415,30
CR-002729,CMP-1069,CMP-1069 Creative 1,Live,13959,60
CR-002730,CMP-1070,CMP-1070 Creative 1,VOD,6080,60
CR-002731,CMP-1071,CMP-1071 Creative 1,Live,6096,30
CR-002732,CMP-1072,CMP-1072 Creative 1,VOD,11643,15
CR-002733,CMP-1073,CMP-1073 Creative 1,Live,10414,30
CR-002734,CMP-1074,CMP-1074 Creative 1,VOD,10563,15
CR-002735,CMP-1075,CMP-1075 Creative 1,Live,9326,15
CR-002736,CMP-1076,CMP-1076 Creative 1,VOD,7264,30
CR-002737,CMP-1077,CMP-1077 Creative 1,Live,9610,30
CR-002738,CMP-1078,CMP-1078 Creative 1,VOD,9702,15
CR-002739,CMP-1079,CMP-1079 Creative 1,Live,11359,15
CR-002740,CMP-1080,CMP-1080 Creative 1,VOD,5560,30
CR-002741,CMP-1081,CMP-1081 Creative 1,Live,11125,60
CR-002742,CMP-1082,CMP-1082 Creative 1,VOD,8348,30
CR-002743,CMP-1083,CMP-1083 Creative 1,Live,11082,15
CR-002744,CMP-1084,CMP-1084 Creative 1,VOD,7046,15
CR-002745,CMP-1085,CMP-1085 Creative 1,Live,8975,60
CR-002746,CMP-1086,CMP-1086 Creative 1,VOD,8561,60
CR-002747,CMP-1087,CMP-1087 Creative 1,Live,9541,30
CR-002748,CMP-1088,CMP-1088 Creative 1,VOD,6197,60
CR-002749,CMP-1089,CMP-1089 Creative 1,Live,9827,60
CR-002750,CMP-1090,CMP-1090 Creative 1,VOD,9146,15
CR-002751,CMP-1091,CMP-1091 Creative 1,Live,10455,60
CR-002752,CMP-1092,CMP-1092 Creative 1,VOD,13691,60
CR-002753,CMP-1093,CMP-1093 Creative 1,Live,13352,15
CR-002754,CMP-1094,CMP-1094 Creative 1,VOD,11238,30
CR-002755,CMP-1095,CMP-1095 Creative 1,Live,11200,60
CR-002756,CMP-1096,CMP-1096 Creative 1,VOD,5376,15
CR-002757,CMP-1097,CMP-1097 Creative 1,Live,6947,15
CR-002758,CMP-1098,CMP-1098 Creative 1,VOD,8505,15
CR-002759,CMP-1099,CMP-1099 Creative 1,Live,12481,60
CR-002760,CMP-1100,CMP-1100 Creative 1,VOD,14359,30
CR-002761,CMP-1101,CMP-1101 Creative 1,Live,10861,30
CR-002762,CMP-1102,CMP-1102 Creative 1,VOD,13681,30
CR-002763,CMP-1103,CMP-1103 Creative 1,Live,10392,60
CR-002764,CMP-1104,CMP-1104 Creative 1,VOD,8653,60
CR-002765,CMP-1105,CMP-1105 Creative 1,Live,11331,15
CR-002766,CMP-1106,CMP-1106 Creative 1,VOD,7702,30
CR-002767,CMP-1107,CMP-1107 Creative 1,Live,12648,15
CR-002768,CMP-1108,CMP-1108 Creative 1,VOD,13628,60
CR-002769,CMP-1109,CMP-1109 Creative 1,Live,10835,15
CR-002770,CMP-1110,CMP-1110 Creative 1,VOD,11579,15
CR-002771,CMP-1111,CMP-1111 Creative 1,Live,11261,60
CR-002772,CMP-1112,CMP-1112 Creative 1,VOD,13538,60
CR-002773,CMP-1113,CMP-1113 Creative 1,Live,9589,30
CR-002774,CMP-1114,CMP-1114 Creative 1,VOD,10122,30
CR-002775,CMP-1115,CMP-1115 Creative 1,Live,6759,30
CR-002776,CMP-1116,CMP-1116 Creative 1,VOD,12706,60
CR-002777,CMP-1117,CMP-1117 Creative 1,Live,9097,60
CR-002778,CMP-1118,CMP-1118 Creative 1,VOD,9908,15
CR-002779,CMP-1119,CMP-1119 Creative 1,Live,13061,60
CR-002780,CMP-1120,CMP-1120 Creative 1,VOD,6377,15
CR-002781,CMP-1121,CMP-1121 Creative 1,Live,12887,30
CR-002782,CMP-1122,CMP-1122 Creative 1,VOD,10189,30
CR-002783,CMP-1123,CMP-1123 Creative 1,Live,5538,30
CR-002784,CMP-1124,CMP-1124 Creative 1,VOD,14309,60
CR-002785,CMP-1125,CMP-1125 Creative 1,Live,6259,30
CR-002786,CMP-1126,CMP-1126 Creative 1,VOD,8906,15
CR-002787,CMP-1127,CMP-1127 Creative 1,Live,11829,15
CR-002788,CMP-1128,CMP-1128 Creative 1,VOD,6689,15
CR-002789,CMP-1129,CMP-1129 Creative 1,Live,6402,60
CR-002790,CMP-1130,CMP-1130 Creative 1,VOD,10627,15
CR-002791,CMP-1131,CMP-1131 Creative 1,Live,6394,60
CR-002792,CMP-1132,CMP-1132 Creative 1,VOD,8220,15
CR-002793,CMP-1133,CMP-1133 Creative 1,Live,13695,60
CR-002794,CMP-1134,CMP-1134 Creative 1,VOD,5648,60
CR-002795,CMP-1135,CMP-1135 Creative 1,Live,10571,60
CR-002796,CMP-1136,CMP-1136 Creative 1,VOD,10051,15
CR-002797,CMP-1137,CMP-1137 Creative 1,Live,5675,30
CR-002798,CMP-1138,CMP-1138 Creative 1,VOD,14304,30
CR-002799,CMP-1139,CMP-1139 Creative 1,Live,11321,30
CR-002800,CMP-1140,CMP-1140 Creative 1,VOD,9183,30
CR-002801,CMP-1141,CMP-1141 Creative 1,Live,10829,60
CR-002802,CMP-1142,CMP-1142 Creative 1,VOD,9719,60
CR-002803,CMP-1143,CMP-1143 Creative 1,Live,11720,15
CR-002804,CMP-1144,CMP-1144 Creative 1,VOD,12223,60
CR-002805,CMP-1145,CMP-1145 Creative 1,Live,8357,60
CR-002806,CMP-1146,CMP-1146 Creative 1,VOD,11042,60
CR-002807,CMP-1147,CMP-1147 Creative 1,Live,7185,30
CR-002808,CMP-1148,CMP-1148 Creative 1,VOD,10569,15
CR-002809,CMP-1149,CMP-1149 Creative 1,Live,11320,60
CR-002810,CMP-1150,CMP-1150 Creative 1,VOD,8786,30
CR-002811,CMP-1151,CMP-1151 Creative 1,Live,9446,30
CR-002812,CMP-1152,CMP-1152 Creative 1,VOD,11311,15
CR-002813,CMP-1153,CMP-1153 Creative 1,Live,6766,15
CR-002814,CMP-1154,CMP-1154 Creative 1,VOD,5924,60
CR-002815,CMP-1155,CMP-1155 Creative 1,Live,7106,30
CR-002816,CMP-1156,CMP-1156 Creative 1,VOD,8106,30
CR-002817,CMP-1157,CMP-1157 Creative 1,Live,7505,60
CR-002818,CMP-1158,CMP-1158 Creative 1,VOD,11930,15
CR-002819,CMP-1159,CMP-1159 Creative 1,Live,9394,30
CR-002820,CMP-1160,CMP-1160 Creative 1,VOD,12131,15
CR-002821,CMP-1161,CMP-1161 Creative 1,Live,8375,15
CR-002822,CMP-1162,CMP-1162 Creative 1,VOD,5141,30
CR-002823,CMP-1163,CMP-1163 Creative 1,Live,12820,15
CR-002824,CMP-1164,CMP-1164 Creative 1,VOD,10902,60
CR-002825,CMP-1165,CMP-1165 Creative 1,Live,9255,60
CR-002826,CMP-1166,CMP-1166 Creative 1,VOD,5316,30
CR-002827,CMP-1167,CMP-1167 Creative 1,Live,6698,60
CR-002828,CMP-1168,CMP-1168 Creative 1,VOD,13658,30
CR-002829,CMP-1169,CMP-1169 Creative 1,Live,5975,15
CR-002830,CMP-1170,CMP-1170 Creative 1,VOD,13370,60
CR-002831,CMP-1171,CMP-1171 Creative 1,Live,6917,30
CR-002832,CMP-1172,CMP-1172 Creative 1,VOD,6408,30
CR-002833,CMP-1173,CMP-1173 Creative 1,Live,5702,30
CR-002834,CMP-1174,CMP-1174 Creative 1,VOD,5007,30
CR-002835,CMP-1175,CMP-1175 Creative 1,Live,7318,30
CR-002836,CMP-1176,CMP-1176 Creative 1,VOD,8507,30
CR-002837,CMP-1177,CMP-1177 Creative 1,Live,8697,15
CR-002838,CMP-1178,CMP-1178 Creative 1,VOD,7909,60
CR-002839,CMP-1179,CMP-1179 Creative 1,Live,11171,30
CR-002840,CMP-1180,CMP-1180 Creative 1,VOD,13676,15
CR-002841,CMP-1181,CMP-1181 Creative 1,Live,10281,60
CR-002842,CMP-1182,CMP-1182 Creative 1,VOD,11401,15
CR-002843,CMP-1183,CMP-1183 Creative 1,Live,8896,15
CR-002844,CMP-1184,CMP-1184 Creative 1,VOD,10986,15
CR-002845,CMP-1185,CMP-1185 Creative 1,Live,14227,15
CR-002846,CMP-1186,CMP-1186 Creative 1,VOD,9166,15
CR-002847,CMP-1187,CMP-1187 Creative 1,Live,9555,15
CR-002848,CMP-1188,CMP-1188 Creative 1,VOD,5382,60
CR-002849,CMP-1189,CMP-1189 Creative 1,Live,12046,60
CR-002850,CMP-1190,CMP-1190 Creative 1,VOD,6824,60
CR-002851,CMP-1191,CMP-1191 Creative 1,Live,8952,60
CR-002852,CMP-1192,CMP-1192 Creative 1,VOD,14473,60
CR-002853,CMP-1193,CMP-1193 Creative 1,Live,13003,60
CR-002854,CMP-1194,CMP-1194 Creative 1,VOD,13054,30
CR-002855,CMP-1195,CMP-1195 Creative 1,Live,13202,30
CR-002856,CMP-1196,CMP-1196 Creative 1,VOD,12166,15
CR-002857,CMP-1197,CMP-1197 Creative 1,Live,7089,60
CR-002858,CMP-1198,CMP-1198 Creative 1,VOD,11583,60
CR-002859,CMP-1199,CMP-1199 Creative 1,Live,11751,60
CR-002860,CMP-1200,CMP-1200 Creative 1,VOD,7282,15
CR-002861,CMP-1201,CMP-1201 Creative 1,Live,14207,30
CR-002862,CMP-1202,CMP-1202 Creative 1,VOD,10262,15
CR-002863,CMP-1203,CMP-1203 Creative 1,Live,7784,60
CR-002864,CMP-1204,CMP-1204 Creative 1,VOD,8545,15
CR-002865,CMP-1205,CMP-1205 Creative 1,Live,6041,60
CR-002866,CMP-1206,CMP-1206 Creative 1,VOD,13012,30
CR-002867,CMP-1207,CMP-1207 Creative 1,Live,7878,30
CR-002868,CMP-1208,CMP-1208 Creative 1,VOD,5952,30
CR-002869,CMP-1209,CMP-1209 Creative 1,Live,5733,30
CR-002870,CMP-1210,CMP-1210 Creative 1,VOD,12456,30
CR-002871,CMP-1211,CMP-1211 Creative 1,Live,8165,15
CR-002872,CMP-1212,CMP-1212 Creative 1,VOD,12414,15
CR-002873,CMP-1213,CMP-1213 Creative 1,Live,5972,30
CR-002874,CMP-1214,CMP-1214 Creative 1,VOD,11805,30
CR-002875,CMP-1215,CMP-1215 Creative 1,Live,5000,15
CR-002876,CMP-1216,CMP-1216 Creative 1,VOD,10820,30
CR-002877,CMP-1217,CMP-1217 Creative 1,Live,10046,15
CR-002878,CMP-1218,CMP-1218 Creative 1,VOD,9935,15
CR-002879,CMP-1219,CMP-1219 Creative 1,Live,9350,60
CR-002880,CMP-1220,CMP-1220 Creative 1,VOD,7440,30
CR-002881,CMP-1221,CMP-1221 Creative 1,Live,12219,30
CR-002882,CMP-1222,CMP-1222 Creative 1,VOD,12290,30
CR-002883,CMP-1223,CMP-1223 Creative 1,Live,8260,60
CR-002884,CMP-1224,CMP-1224 Creative 1,VOD,7034,30
CR-002885,CMP-1225,CMP-1225 Creative 1,Live,10929,60
CR-002886,CMP-1226,CMP-1226 Creative 1,VOD,14355,60
CR-002887,CMP-1227,CMP-1227 Creative 1,Live,7962,60
CR-002888,CMP-1228,CMP-1228 Creative 1,VOD,5929,15
CR-002889,CMP-1229,CMP-1229 Creative 1,Live,9839,30
CR-002890,CMP-1230,CMP-1230 Creative 1,VOD,7131,30
CR-002891,CMP-1231,CMP-1231 Creative 1,Live,12211,60
CR-002892,CMP-1232,CMP-1232 Creative 1,VOD,11549,60
CR-002893,CMP-1233,CMP-1233 Creative 1,Live,11399,30
CR-002894,CMP-1234,CMP-1234 Creative 1,VOD,6977,30
CR-002895,CMP-1235,CMP-1235 Creative 1,Live,11962,60
CR-002896,CMP-1236,CMP-1236 Creative 1,VOD,11633,60
CR-002897,CMP-1237,CMP-1237 Creative 1,Live,9167,30
CR-002898,CMP-1238,CMP-1238 Creative 1,VOD,10697,30
CR-002899,CMP-1239,CMP-1239 Creative 1,Live,14282,60
CR-002900,CMP-1240,CMP-1240 Creative 1,VOD,6051,15
CR-002901,CMP-1241,CMP-1241 Creative 1,Live,12773,60
CR-002902,CMP-1242,CMP-1242 Creative 1,VOD,11674,15
CR-002903,CMP-1243,CMP-1243 Creative 1,Live,6913,60
CR-002904,CMP-1244,CMP-1244 Creative 1,VOD,8912,60
CR-002905,CMP-1245,CMP-1245 Creative 1,Live,8031,60
CR-002906,CMP-1246,CMP-1246 Creative 1,VOD,12675,30
CR-002907,CMP-1247,CMP-1247 Creative 1,Live,7881,15
CR-002908,CMP-1248,CMP-1248 Creative 1,VOD,9590,60
CR-002909,CMP-1249,CMP-1249 Creative 1,Live,5808,30
CR-002910,CMP-1250,CMP-1250 Creative 1,VOD,13052,15
CR-002911,CMP-1251,CMP-1251 Creative 1,Live,8125,60
CR-002912,CMP-1252,CMP-1252 Creative 1,VOD,13916,30
CR-002913,CMP-1253,CMP-1253 Creative 1,Live,5235,30
CR-002914,CMP-1254,CMP-1254 Creative 1,VOD,6341,30
CR-002915,CMP-1255,CMP-1255 Creative 1,Live,12315,15
CR-002916,CMP-1256,CMP-1256 Creative 1,VOD,6118,60
CR-002917,CMP-1257,CMP-1257 Creative 1,Live,8175,30
CR-002918,CMP-1258,CMP-1258 Creative 1,VOD,11467,30
CR-002919,CMP-1259,CMP-1259 Creative 1,Live,13297,30
CR-002920,CMP-1260,CMP-1260 Creative 1,VOD,13931,15
CR-002921,CMP-1261,CMP-1261 Creative 1,Live,5129,30
CR-002922,CMP-1262,CMP-1262 Creative 1,VOD,5635,30
CR-002923,CMP-1263,CMP-1263 Creative 1,Live,11809,15
CR-002924,CMP-1264,CMP-1264 Creative 1,VOD,10620,60
CR-002925,CMP-1265,CMP-1265 Creative 1,Live,12018,30
CR-002926,CMP-1266,CMP-1266 Creative 1,VOD,7315,30
CR-002927,CMP-1267,CMP-1267 Creative 1,Live,12649,15
CR-002928,CMP-1268,CMP-1268 Creative 1,VOD,12870,30
CR-002929,CMP-1269,CMP-1269 Creative 1,Live,11217,30
CR-002930,CMP-1270,CMP-1270 Creative 1,VOD,12416,30
CR-002931,CMP-1271,CMP-1271 Creative 1,Live,5620,30
CR-002932,CMP-1272,CMP-1272 Creative 1,VOD,9726,60
CR-002933,CMP-1273,CMP-1273 Creative 1,Live,12899,30
CR-002934,CMP-1274,CMP-1274 Creative 1,VOD,13021,60
CR-002935,CMP-1275,CMP-1275 Creative 1,Live,12483,30
CR-002936,CMP-1276,CMP-1276 Creative 1,VOD,5695,15
CR-002937,CMP-1277,CMP-1277 Creative 1,Live,7353,60
CR-002938,CMP-1278,CMP-1278 Creative 1,VOD,12812,30
CR-002939,CMP-1279,CMP-1279 Creative 1,Live,12579,15
CR-002940,CMP-1280,CMP-1280 Creative 1,VOD,5183,15
CR-002941,CMP-1281,CMP-1281 Creative 1,Live,6512,60
CR-002942,CMP-1282,CMP-1282 Creative 1,VOD,10915,60
CR-002943,CMP-1283,CMP-1283 Creative 1,Live,14235,30
CR-002944,CMP-1284,CMP-1284 Creative 1,VOD,11790,60
CR-002945,CMP-1285,CMP-1285 Creative 1,Live,10904,60
CR-002946,CMP-1286,CMP-1286 Creative 1,VOD,7345,15
CR-002947,CMP-1287,CMP-1287 Creative 1,Live,9183,60
CR-002948,CMP-1288,CMP-1288 Creative 1,VOD,10875,30
CR-002949,CMP-1289,CMP-1289 Creative 1,Live,11673,30
CR-002950,CMP-1290,CMP-1290 Creative 1,VOD,9518,15
CR-002951,CMP-1291,CMP-1291 Creative 1,Live,13605,15
CR-002952,CMP-1292,CMP-1292 Creative 1,VOD,8357,15
CR-002953,CMP-1293,CMP-1293 Creative 1,Live,8595,15
CR-002954,CMP-1294,CMP-1294 Creative 1,VOD,10088,30
CR-002955,CMP-1295,CMP-1295 Creative 1,Live,10179,15
CR-002956,CMP-1296,CMP-1296 Creative 1,VOD,13757,60
CR-002957,CMP-1297,CMP-1297 Creative 1,Live,7705,30
CR-002958,CMP-1298,CMP-1298 Creative 1,VOD,5336,30
CR-002959,CMP-1299,CMP-1299 Creative 1,Live,5831,60
CR-002960,CMP-1300,CMP-1300 Creative 1,VOD,13559,15
CR-002961,CMP-1301,CMP-1301 Creative 1,Live,7021,15
CR-002962,CMP-1302,CMP-1302 Creative 1,VOD,8867,60
CR-002963,CMP-1303,CMP-1303 Creative 1,Live,6525,60
CR-002964,CMP-1304,CMP-1304 Creative 1,VOD,6185,15
CR-002965,CMP-1305,CMP-1305 Creative 1,Live,13960,30
CR-002966,CMP-1306,CMP-1306 Creative 1,VOD,12041,60
CR-002967,CMP-1307,CMP-1307 Creative 1,Live,12289,15
CR-002968,CMP-1308,CMP-1308 Creative 1,VOD,11086,15
CR-002969,CMP-1309,CMP-1309 Creative 1,Live,11166,30
CR-002970,CMP-1310,CMP-1310 Creative 1,VOD,7472,15
CR-002971,CMP-1311,CMP-1311 Creative 1,Live,7070,15
CR-002972,CMP-1312,CMP-1312 Creative 1,VOD,13132,30
CR-002973,CMP-1313,CMP-1313 Creative 1,Live,5718,15
CR-002974,CMP-1314,CMP-1314 Creative 1,VOD,5844,60
CR-002975,CMP-1315,CMP-1315 Creative 1,Live,12750,15
CR-002976,CMP-1316,CMP-1316 Creative 1,VOD,8474,15
CR-002977,CMP-1317,CMP-1317 Creative 1,Live,14019,60
CR-002978,CMP-1318,CMP-1318 Creative 1,VOD,10896,60
CR-002979,CMP-1319,CMP-1319 Creative 1,Live,11423,60
CR-002980,CMP-1320,CMP-1320 Creative 1,VOD,9351,30
